draw_date,n1,n2,n3,n4,n5,s1,s2,source_year,era,era_code,main_pool,star_pool,era_weight,main_numbers,star_numbers,zone_signature,star_zone_signature,sum,odd_count,even_count,low_count,high_count,ball_machine,ball_set,draw_order_1,draw_order_2,draw_order_3,draw_order_4,draw_order_5,star_order_1,star_order_2,source_url,metadata_status,fetched_at
2012-10-30,23,24,25,31,44,2,3,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[23, 24, 25, 31, 44]","[2, 3]",0-0-3-1-1,2-0-0,147,3,2,3,2,,,,,,,,,,,,
2012-11-02,3,6,10,11,44,3,4,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 6, 10, 11, 44]","[3, 4]",3-1-0-0-1,2-0-0,74,2,3,4,1,,,,,,,,,,,,
2012-11-06,7,20,25,35,41,1,9,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 20, 25, 35, 41]","[1, 9]",1-1-1-1-1,1-0-1,128,4,1,3,2,,,,,,,,,,,,
2012-11-09,14,21,22,28,47,4,5,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[14, 21, 22, 28, 47]","[4, 5]",0-1-3-0-1,1-1-0,132,2,3,3,2,,,,,,,,,,,,
2012-11-13,11,16,21,24,29,2,6,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[11, 16, 21, 24, 29]","[2, 6]",0-2-3-0-0,1-1-0,101,3,2,4,1,,,,,,,,,,,,
2012-11-16,10,15,19,23,41,2,9,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[10, 15, 19, 23, 41]","[2, 9]",1-2-1-0-1,1-0-1,108,4,1,4,1,,,,,,,,,,,,
2012-11-20,28,30,42,45,49,5,10,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[28, 30, 42, 45, 49]","[5, 10]",0-0-2-0-3,0-1-1,194,2,3,0,5,,,,,,,,,,,,
2012-11-23,1,9,11,20,40,1,5,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 9, 11, 20, 40]","[1, 5]",2-2-0-1-0,1-1-0,81,3,2,4,1,,,,,,,,,,,,
2012-11-27,6,10,23,44,49,1,7,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 10, 23, 44, 49]","[1, 7]",2-0-1-0-2,1-1-0,132,2,3,3,2,,,,,,,,,,,,
2012-11-30,10,18,23,24,40,3,4,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[10, 18, 23, 24, 40]","[3, 4]",1-1-2-1-0,2-0-0,115,1,4,4,1,,,,,,,,,,,,
2012-12-04,5,10,28,29,44,2,4,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 10, 28, 29, 44]","[2, 4]",2-0-2-0-1,2-0-0,116,2,3,2,3,,,,,,,,,,,,
2012-12-07,10,16,18,31,42,2,5,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[10, 16, 18, 31, 42]","[2, 5]",1-2-0-1-1,1-1-0,117,1,4,3,2,,,,,,,,,,,,
2012-12-11,1,4,9,43,50,6,8,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 4, 9, 43, 50]","[6, 8]",3-0-0-0-2,0-2-0,107,3,2,3,2,,,,,,,,,,,,
2012-12-14,10,11,29,40,43,3,11,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[10, 11, 29, 40, 43]","[3, 11]",1-1-1-1-1,1-0-1,133,3,2,2,3,,,,,,,,,,,,
2012-12-18,14,18,20,35,44,2,5,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[14, 18, 20, 35, 44]","[2, 5]",0-3-0-1-1,1-1-0,131,1,4,3,2,,,,,,,,,,,,
2012-12-21,3,5,22,40,42,3,10,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 5, 22, 40, 42]","[3, 10]",2-0-1-1-1,1-0-1,112,2,3,3,2,,,,,,,,,,,,
2012-12-25,14,18,20,23,32,3,10,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[14, 18, 20, 23, 32]","[3, 10]",0-3-1-1-0,1-0-1,107,1,4,4,1,,,,,,,,,,,,
2012-12-28,17,24,26,27,49,3,5,2012,Era 2: 2011-2016,era_2,50,11,0.5,"[17, 24, 26, 27, 49]","[3, 5]",0-1-3-0-1,1-1-0,143,3,2,2,3,,,,,,,,,,,,
2013-01-01,2,7,8,36,49,1,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 7, 8, 36, 49]","[1, 11]",3-0-0-1-1,1-0-1,102,2,3,3,2,,,,,,,,,,,,
2013-01-04,4,10,22,27,41,8,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 10, 22, 27, 41]","[8, 10]",2-0-2-0-1,0-1-1,104,2,3,3,2,,,,,,,,,,,,
2013-01-08,2,20,22,26,47,5,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 20, 22, 26, 47]","[5, 9]",1-1-2-0-1,0-1-1,117,1,4,3,2,,,,,,,,,,,,
2013-01-11,4,22,29,37,41,4,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 22, 29, 37, 41]","[4, 7]",1-0-2-1-1,1-1-0,133,3,2,2,3,,,,,,,,,,,,
2013-01-15,22,38,40,42,47,1,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[22, 38, 40, 42, 47]","[1, 11]",0-0-1-2-2,1-0-1,189,1,4,1,4,,,,,,,,,,,,
2013-01-18,4,26,27,30,39,3,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 26, 27, 30, 39]","[3, 10]",1-0-3-1-0,1-0-1,126,2,3,1,4,,,,,,,,,,,,
2013-01-22,1,10,44,45,48,1,4,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 10, 44, 45, 48]","[1, 4]",2-0-0-0-3,2-0-0,148,2,3,2,3,,,,,,,,,,,,
2013-01-25,3,10,18,31,37,2,4,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 10, 18, 31, 37]","[2, 4]",2-1-0-2-0,2-0-0,99,3,2,3,2,,,,,,,,,,,,
2013-01-29,9,16,26,36,39,2,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[9, 16, 26, 36, 39]","[2, 6]",1-1-1-2-0,1-1-0,126,2,3,2,3,,,,,,,,,,,,
2013-02-01,5,21,34,37,38,1,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 21, 34, 37, 38]","[1, 6]",1-0-1-3-0,1-1-0,135,3,2,2,3,,,,,,,,,,,,
2013-02-05,6,25,31,40,45,6,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 25, 31, 40, 45]","[6, 7]",1-0-1-2-1,0-2-0,147,3,2,2,3,,,,,,,,,,,,
2013-02-08,9,11,14,34,44,10,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[9, 11, 14, 34, 44]","[10, 11]",1-2-0-1-1,0-0-2,112,2,3,3,2,,,,,,,,,,,,
2013-02-12,5,11,16,25,28,7,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 11, 16, 25, 28]","[7, 9]",1-2-2-0-0,0-1-1,85,3,2,4,1,,,,,,,,,,,,
2013-02-15,2,4,22,28,42,4,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 4, 22, 28, 42]","[4, 9]",2-0-2-0-1,1-0-1,98,0,5,3,2,,,,,,,,,,,,
2013-02-19,12,15,28,30,44,8,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[12, 15, 28, 30, 44]","[8, 9]",0-2-2-0-1,0-1-1,129,1,4,2,3,,,,,,,,,,,,
2013-02-22,15,16,28,36,37,2,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[15, 16, 28, 36, 37]","[2, 11]",0-2-1-2-0,1-0-1,132,2,3,2,3,,,,,,,,,,,,
2013-02-26,3,12,13,17,30,2,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 12, 13, 17, 30]","[2, 6]",1-3-1-0-0,1-1-0,75,3,2,4,1,,,,,,,,,,,,
2013-03-01,1,11,29,36,42,4,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 11, 29, 36, 42]","[4, 5]",1-1-1-1-1,1-1-0,119,3,2,2,3,,,,,,,,,,,,
2013-03-05,8,19,31,33,39,2,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[8, 19, 31, 33, 39]","[2, 7]",1-1-0-3-0,1-1-0,130,4,1,2,3,,,,,,,,,,,,
2013-03-08,3,20,23,28,42,8,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 20, 23, 28, 42]","[8, 11]",1-1-2-0-1,0-1-1,116,2,3,3,2,,,,,,,,,,,,
2013-03-12,2,4,10,22,50,5,8,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 4, 10, 22, 50]","[5, 8]",3-0-1-0-1,0-2-0,88,0,5,4,1,,,,,,,,,,,,
2013-03-15,4,14,21,24,39,3,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 14, 21, 24, 39]","[3, 10]",1-1-2-1-0,1-0-1,102,2,3,4,1,,,,,,,,,,,,
2013-03-19,19,32,35,37,44,1,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[19, 32, 35, 37, 44]","[1, 9]",0-1-0-3-1,1-0-1,167,3,2,1,4,,,,,,,,,,,,
2013-03-22,12,27,32,34,49,8,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[12, 27, 32, 34, 49]","[8, 9]",0-1-1-2-1,0-1-1,154,2,3,1,4,,,,,,,,,,,,
2013-03-26,4,26,30,42,44,6,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 26, 30, 42, 44]","[6, 11]",1-0-2-0-2,0-1-1,146,0,5,1,4,,,,,,,,,,,,
2013-03-29,13,30,43,44,46,5,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[13, 30, 43, 44, 46]","[5, 9]",0-1-1-0-3,0-1-1,176,2,3,1,4,,,,,,,,,,,,
2013-04-02,12,17,25,29,41,1,4,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[12, 17, 25, 29, 41]","[1, 4]",0-2-2-0-1,2-0-0,124,4,1,3,2,,,,,,,,,,,,
2013-04-05,1,11,17,32,39,2,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 11, 17, 32, 39]","[2, 7]",1-2-0-2-0,1-1-0,100,4,1,3,2,,,,,,,,,,,,
2013-04-09,15,35,38,44,48,5,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[15, 35, 38, 44, 48]","[5, 10]",0-1-0-2-2,0-1-1,180,2,3,1,4,,,,,,,,,,,,
2013-04-12,5,10,15,28,45,3,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 10, 15, 28, 45]","[3, 9]",2-1-1-0-1,1-0-1,103,3,2,3,2,,,,,,,,,,,,
2013-04-16,1,11,22,33,50,4,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 11, 22, 33, 50]","[4, 6]",1-1-1-1-1,1-1-0,117,3,2,3,2,,,,,,,,,,,,
2013-04-19,1,8,42,46,48,4,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 8, 42, 46, 48]","[4, 7]",2-0-0-0-3,1-1-0,145,1,4,2,3,,,,,,,,,,,,
2013-04-23,1,4,7,10,50,4,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 4, 7, 10, 50]","[4, 11]",4-0-0-0-1,1-0-1,72,2,3,4,1,,,,,,,,,,,,
2013-04-26,11,16,24,38,40,2,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[11, 16, 24, 38, 40]","[2, 5]",0-2-1-2-0,1-1-0,129,1,4,3,2,,,,,,,,,,,,
2013-04-30,13,36,40,43,50,5,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[13, 36, 40, 43, 50]","[5, 9]",0-1-0-2-2,0-1-1,182,2,3,1,4,,,,,,,,,,,,
2013-05-03,3,5,34,40,49,2,3,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 5, 34, 40, 49]","[2, 3]",2-0-0-2-1,2-0-0,131,3,2,2,3,,,,,,,,,,,,
2013-05-07,13,27,28,42,43,4,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[13, 27, 28, 42, 43]","[4, 6]",0-1-2-0-2,1-1-0,153,3,2,1,4,,,,,,,,,,,,
2013-05-10,1,32,35,45,48,4,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 32, 35, 45, 48]","[4, 11]",1-0-0-2-2,1-0-1,161,3,2,1,4,,,,,,,,,,,,
2013-05-14,7,8,24,27,36,5,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 8, 24, 27, 36]","[5, 11]",2-0-2-1-0,0-1-1,102,2,3,3,2,,,,,,,,,,,,
2013-05-17,6,20,24,25,50,9,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 20, 24, 25, 50]","[9, 10]",1-1-2-0-1,0-0-2,125,1,4,4,1,,,,,,,,,,,,
2013-05-21,7,8,19,28,29,5,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 8, 19, 28, 29]","[5, 9]",2-1-2-0-0,0-1-1,91,3,2,3,2,,,,,,,,,,,,
2013-05-24,7,17,22,27,40,2,3,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 17, 22, 27, 40]","[2, 3]",1-1-2-1-0,2-0-0,113,3,2,3,2,,,,,,,,,,,,
2013-05-28,8,13,26,34,38,3,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[8, 13, 26, 34, 38]","[3, 11]",1-1-1-2-0,1-0-1,119,1,4,2,3,,,,,,,,,,,,
2013-05-31,27,28,29,34,43,5,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[27, 28, 29, 34, 43]","[5, 10]",0-0-3-1-1,0-1-1,161,3,2,0,5,,,,,,,,,,,,
2013-06-04,31,33,34,37,40,1,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[31, 33, 34, 37, 40]","[1, 6]",0-0-0-5-0,1-1-0,175,3,2,0,5,,,,,,,,,,,,
2013-06-07,7,14,26,45,50,2,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 14, 26, 45, 50]","[2, 7]",1-1-1-0-2,1-1-0,142,2,3,2,3,,,,,,,,,,,,
2013-06-11,5,7,9,25,41,1,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 7, 9, 25, 41]","[1, 5]",3-0-1-0-1,1-1-0,87,5,0,4,1,,,,,,,,,,,,
2013-06-14,10,25,41,47,48,6,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[10, 25, 41, 47, 48]","[6, 10]",1-0-1-0-3,0-1-1,171,3,2,2,3,,,,,,,,,,,,
2013-06-18,17,24,33,41,44,1,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[17, 24, 33, 41, 44]","[1, 11]",0-1-1-1-2,1-0-1,159,3,2,2,3,,,,,,,,,,,,
2013-06-21,10,11,30,36,45,1,2,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[10, 11, 30, 36, 45]","[1, 2]",1-1-1-1-1,2-0-0,132,2,3,2,3,,,,,,,,,,,,
2013-06-25,4,5,13,27,35,1,2,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 5, 13, 27, 35]","[1, 2]",2-1-1-1-0,2-0-0,84,4,1,3,2,,,,,,,,,,,,
2013-06-28,1,15,28,35,47,1,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 15, 28, 35, 47]","[1, 7]",1-1-1-1-1,1-1-0,126,4,1,2,3,,,,,,,,,,,,
2013-07-02,11,13,14,28,30,4,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[11, 13, 14, 28, 30]","[4, 5]",0-3-2-0-0,1-1-0,96,2,3,3,2,,,,,,,,,,,,
2013-07-05,4,12,15,28,33,1,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 12, 15, 28, 33]","[1, 10]",1-2-1-1-0,1-0-1,92,2,3,3,2,,,,,,,,,,,,
2013-07-09,16,18,31,38,49,4,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[16, 18, 31, 38, 49]","[4, 10]",0-2-0-2-1,1-0-1,152,2,3,2,3,,,,,,,,,,,,
2013-07-12,18,26,32,33,42,2,3,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[18, 26, 32, 33, 42]","[2, 3]",0-1-1-2-1,2-0-0,151,1,4,1,4,,,,,,,,,,,,
2013-07-16,19,23,34,47,50,4,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[19, 23, 34, 47, 50]","[4, 6]",0-1-1-1-2,1-1-0,173,3,2,2,3,,,,,,,,,,,,
2013-07-19,13,16,24,26,35,2,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[13, 16, 24, 26, 35]","[2, 5]",0-2-2-1-0,1-1-0,114,2,3,3,2,,,,,,,,,,,,
2013-07-23,14,15,16,19,44,4,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[14, 15, 16, 19, 44]","[4, 5]",0-4-0-0-1,1-1-0,108,2,3,4,1,,,,,,,,,,,,
2013-07-26,12,23,29,38,49,3,4,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[12, 23, 29, 38, 49]","[3, 4]",0-1-2-1-1,2-0-0,151,3,2,2,3,,,,,,,,,,,,
2013-07-30,3,4,11,14,43,1,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 4, 11, 14, 43]","[1, 6]",2-2-0-0-1,1-1-0,75,3,2,4,1,,,,,,,,,,,,
2013-08-02,21,36,37,42,48,4,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[21, 36, 37, 42, 48]","[4, 7]",0-0-1-2-2,1-1-0,184,2,3,1,4,,,,,,,,,,,,
2013-08-06,16,17,31,47,49,3,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[16, 17, 31, 47, 49]","[3, 11]",0-2-0-1-2,1-0-1,160,4,1,2,3,,,,,,,,,,,,
2013-08-09,4,7,9,23,24,8,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 7, 9, 23, 24]","[8, 9]",3-0-2-0-0,0-1-1,67,3,2,5,0,,,,,,,,,,,,
2013-08-13,5,17,20,47,50,1,4,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 17, 20, 47, 50]","[1, 4]",1-2-0-0-2,2-0-0,139,3,2,3,2,,,,,,,,,,,,
2013-08-16,20,24,27,37,39,5,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[20, 24, 27, 37, 39]","[5, 10]",0-1-2-2-0,0-1-1,147,3,2,2,3,,,,,,,,,,,,
2013-08-20,5,11,42,49,50,8,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 11, 42, 49, 50]","[8, 11]",1-1-0-0-3,0-1-1,157,3,2,2,3,,,,,,,,,,,,
2013-08-23,1,6,26,30,37,5,8,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 6, 26, 30, 37]","[5, 8]",2-0-2-1-0,0-2-0,100,2,3,2,3,,,,,,,,,,,,
2013-08-27,7,30,38,40,43,2,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 30, 38, 40, 43]","[2, 6]",1-0-1-2-1,1-1-0,158,2,3,1,4,,,,,,,,,,,,
2013-08-30,2,17,25,36,45,5,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 17, 25, 36, 45]","[5, 9]",1-1-1-1-1,0-1-1,125,3,2,3,2,,,,,,,,,,,,
2013-09-03,5,9,16,18,42,7,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 9, 16, 18, 42]","[7, 9]",2-2-0-0-1,0-1-1,90,2,3,4,1,,,,,,,,,,,,
2013-09-06,11,23,25,32,37,4,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[11, 23, 25, 32, 37]","[4, 7]",0-1-2-2-0,1-1-0,128,4,1,3,2,,,,,,,,,,,,
2013-09-10,7,11,14,28,30,2,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 11, 14, 28, 30]","[2, 10]",1-2-2-0-0,1-0-1,90,2,3,3,2,,,,,,,,,,,,
2013-09-13,4,6,14,27,33,5,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[4, 6, 14, 27, 33]","[5, 10]",2-1-1-1-0,0-1-1,84,2,3,3,2,,,,,,,,,,,,
2013-09-17,13,17,21,42,44,9,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[13, 17, 21, 42, 44]","[9, 11]",0-2-1-0-2,0-0-2,137,3,2,3,2,,,,,,,,,,,,
2013-09-20,5,11,35,38,45,2,3,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 11, 35, 38, 45]","[2, 3]",1-1-0-2-1,2-0-0,134,4,1,2,3,,,,,,,,,,,,
2013-09-24,10,20,26,28,43,9,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[10, 20, 26, 28, 43]","[9, 11]",1-1-2-0-1,0-0-2,127,1,4,2,3,,,,,,,,,,,,
2013-09-27,11,15,38,41,43,2,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[11, 15, 38, 41, 43]","[2, 6]",0-2-0-1-2,1-1-0,148,4,1,2,3,,,,,,,,,,,,
2013-10-01,19,23,25,44,48,8,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[19, 23, 25, 44, 48]","[8, 9]",0-1-2-0-2,0-1-1,159,3,2,3,2,,,,,,,,,,,,
2013-10-04,6,20,24,35,50,5,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 20, 24, 35, 50]","[5, 10]",1-1-1-1-1,0-1-1,135,1,4,3,2,,,,,,,,,,,,
2013-10-08,23,24,26,33,42,3,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[23, 24, 26, 33, 42]","[3, 5]",0-0-3-1-1,1-1-0,148,2,3,2,3,,,,,,,,,,,,
2013-10-11,6,12,17,23,43,5,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 12, 17, 23, 43]","[5, 9]",1-2-1-0-1,0-1-1,101,3,2,4,1,,,,,,,,,,,,
2013-10-15,18,27,39,43,47,4,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[18, 27, 39, 43, 47]","[4, 7]",0-1-1-1-2,1-1-0,174,4,1,1,4,,,,,,,,,,,,
2013-10-18,5,25,36,46,47,2,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 25, 36, 46, 47]","[2, 6]",1-0-1-1-2,1-1-0,159,3,2,2,3,,,,,,,,,,,,
2013-10-22,29,33,39,41,44,9,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[29, 33, 39, 41, 44]","[9, 11]",0-0-1-2-2,0-0-2,186,4,1,0,5,,,,,,,,,,,,
2013-10-25,2,3,10,31,38,6,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 3, 10, 31, 38]","[6, 10]",3-0-0-2-0,0-1-1,84,2,3,3,2,,,,,,,,,,,,
2013-10-29,9,10,30,32,37,2,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[9, 10, 30, 32, 37]","[2, 6]",2-0-1-2-0,1-1-0,118,2,3,2,3,,,,,,,,,,,,
2013-11-01,7,19,29,30,33,3,8,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[7, 19, 29, 30, 33]","[3, 8]",1-1-2-1-0,1-1-0,118,4,1,2,3,,,,,,,,,,,,
2013-11-05,6,12,13,35,38,2,3,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 12, 13, 35, 38]","[2, 3]",1-2-0-2-0,2-0-0,104,2,3,3,2,,,,,,,,,,,,
2013-11-08,20,28,35,42,43,8,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[20, 28, 35, 42, 43]","[8, 10]",0-1-1-1-2,0-1-1,168,2,3,1,4,,,,,,,,,,,,
2013-11-12,14,29,37,40,48,2,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[14, 29, 37, 40, 48]","[2, 11]",0-1-1-2-1,1-0-1,168,2,3,1,4,,,,,,,,,,,,
2013-11-15,3,13,15,29,42,1,4,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 13, 15, 29, 42]","[1, 4]",1-2-1-0-1,2-0-0,102,4,1,3,2,,,,,,,,,,,,
2013-11-19,14,15,19,36,45,1,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[14, 15, 19, 36, 45]","[1, 10]",0-3-0-1-1,1-0-1,129,3,2,3,2,,,,,,,,,,,,
2013-11-22,13,25,26,40,50,8,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[13, 25, 26, 40, 50]","[8, 9]",0-1-2-1-1,0-1-1,154,2,3,2,3,,,,,,,,,,,,
2013-11-26,19,23,27,42,44,3,5,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[19, 23, 27, 42, 44]","[3, 5]",0-1-2-0-2,1-1-0,155,3,2,2,3,,,,,,,,,,,,
2013-11-29,2,7,10,23,43,4,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 7, 10, 23, 43]","[4, 7]",3-0-1-0-1,1-1-0,85,3,2,4,1,,,,,,,,,,,,
2013-12-03,6,13,15,29,32,2,9,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 13, 15, 29, 32]","[2, 9]",1-2-1-1-0,1-0-1,95,3,2,3,2,,,,,,,,,,,,
2013-12-06,1,2,18,31,36,7,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 2, 18, 31, 36]","[7, 10]",2-1-0-2-0,0-1-1,88,2,3,3,2,,,,,,,,,,,,
2013-12-10,6,24,35,49,50,1,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 24, 35, 49, 50]","[1, 7]",1-0-1-1-2,1-1-0,164,2,3,2,3,,,,,,,,,,,,
2013-12-13,1,22,23,24,31,6,11,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 22, 23, 24, 31]","[6, 11]",1-0-3-1-0,0-1-1,101,3,2,4,1,,,,,,,,,,,,
2013-12-17,6,8,27,37,41,7,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[6, 8, 27, 37, 41]","[7, 10]",2-0-1-1-1,0-1-1,119,3,2,2,3,,,,,,,,,,,,
2013-12-20,12,13,17,22,43,3,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[12, 13, 17, 22, 43]","[3, 10]",0-3-1-0-1,1-0-1,107,3,2,4,1,,,,,,,,,,,,
2013-12-24,5,19,31,43,50,2,6,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[5, 19, 31, 43, 50]","[2, 6]",1-1-0-1-2,1-1-0,148,4,1,2,3,,,,,,,,,,,,
2013-12-27,1,6,13,22,28,5,10,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[1, 6, 13, 22, 28]","[5, 10]",2-1-2-0-0,0-1-1,70,2,3,4,1,,,,,,,,,,,,
2013-12-31,13,20,24,29,45,3,7,2013,Era 2: 2011-2016,era_2,50,11,0.5,"[13, 20, 24, 29, 45]","[3, 7]",0-2-2-0-1,1-1-0,131,3,2,3,2,,,,,,,,,,,,
2014-01-03,3,27,31,38,44,3,8,2014,Era 2: 2011-2016,era_2,50,11,0.5,"[3, 27, 31, 38, 44]","[3, 8]",1-0-1-2-1,1-1-0,143,3,2,1,4,,,,,,,,,,,,
2014-01-07,2,20,27,33,45,6,10,2014,Era 2: 2011-2016,era_2,50,11,0.5,"[2, 20, 27, 33, 45]","[6, 10]",1-1-1-1-1,0-1-1,127,3,2,2,3,,,,,,,,,,,,
